event_timestamp,event_name,user_pseudo_id,user_id,captured_email,page_location
1767786549264966,page_view,ga_RpUYg1OL0h,,,https://shop.com/product/11
1767786190557947,page_view,ga_FFNq5fO8iW,,,https://shop.com/product/1
1767786549209103,page_view,ga_txm7aNgpOM,,,https://shop.com/product/7
1767786181256625,page_view,ga_I6zwOBncf2,,,https://shop.com/product/2
1767786828207592,add_to_cart,ga_dkPGxrJoXc,,,https://shop.com/product/41
1767786535436974,purchase,ga_Kb3kxPvksN,003c57ciaN3ix4EVqh,elena.ruiz@yahoo.es,https://shop.com/product/49
1767786142538643,page_view,ga_C2KOt1bJH8,,,https://shop.com/product/34
1767786077847184,page_view,ga_S8XwsvrJY2,,,https://shop.com/product/30
1767786771017579,page_view,ga_0vK2hFkPrY,,,https://shop.com/product/39
1767786473749205,page_view,ga_hD4KvzIwdQ,,,https://shop.com/product/11
1767786472578309,page_view,ga_Z20VdC45mp,,,https://shop.com/product/28
1767786811503732,page_view,ga_6iU0Zrpugr,,,https://shop.com/product/2
1767786443025140,add_to_cart,ga_vLWWns4mIq,,,https://shop.com/product/36
1767786537104571,add_to_cart,ga_EaP148BYzx,,,https://shop.com/product/29
1767786358591751,page_view,ga_2Bf2bLgMiz,,,https://shop.com/product/42
1767786975754419,page_view,ga_myDMgyg6yd,,,https://shop.com/product/49
1767786950452749,page_view,ga_lf7LMjvByn,,,https://shop.com/product/9
1767786074866416,add_to_cart,ga_dtFH16dfZT,003f0Nda6fSBTJOY3e,elena.ruiz@outlook.com,https://shop.com/product/42
1767786878609814,page_view,ga_4m3031fyop,,,https://shop.com/product/3
1767786478208450,purchase,ga_W52Yf0ZAHy,003IvaBsyai2AaOb1U,laura.lopez@yahoo.es,https://shop.com/product/33
1767786580579746,purchase,ga_qX6kTRMeAb,003yIMITZRFe6eQR4o,pedro.gomez@outlook.com,https://shop.com/product/18
1767786177602777,page_view,ga_UPAQZKHyXI,,,https://shop.com/product/32
1767786586732530,page_view,ga_y9DYqvI0xo,,,https://shop.com/product/3
1767786028266891,page_view,ga_NxkYBVQFXk,,,https://shop.com/product/37
1767786940431414,page_view,ga_WolMNMCKFC,,,https://shop.com/product/10
1767786437423172,page_view,ga_YH1I8pSS1l,,,https://shop.com/product/39
1767786680238484,page_view,ga_mU5CqMZAlx,003Lro0Wd8OoNu9SUC,luis.rodriguez@hotmail.com,https://shop.com/product/49
1767786710327535,page_view,ga_Vt5YYrOkAe,,,https://shop.com/product/26
1767786850729668,page_view,ga_sSNoiofKzH,,,https://shop.com/product/7
1767786606723061,page_view,ga_fkWQ30zkWX,,,https://shop.com/product/7
1767786796941611,page_view,ga_myDMgyg6yd,003l3Zf88GeNGSjeKM,laura.lopez@hotmail.com,https://shop.com/product/50
1767786502728354,page_view,ga_zVOXBLmUQV,,,https://shop.com/product/50
1767786589378195,page_view,ga_LwHk5k31vG,,,https://shop.com/product/13
1767786418027421,page_view,ga_wxSRu4igDo,,,https://shop.com/product/29
1767786876386455,page_view,ga_K7DWBSfNvk,003NmQSsW8Yliidesj,luis.rodriguez@gmail.com,https://shop.com/product/30
1767786493523451,page_view,ga_8ixEwRp3dT,,,https://shop.com/product/43
1767786528316485,add_to_cart,ga_i6wmEF0TtA,,,https://shop.com/product/48
1767786222697345,page_view,ga_xwSErw7LCz,,,https://shop.com/product/7
1767786782953652,add_to_cart,ga_yl6xNCClcg,,,https://shop.com/product/31
1767786053651529,page_view,ga_2pZtOR7k5v,,,https://shop.com/product/37
1767786798632491,page_view,ga_JY8qPL1mzU,003TGs3HYX32U95YkO,pedro.gomez@yahoo.es,https://shop.com/product/42
1767786958825412,page_view,ga_PLLHbqrqdi,,,https://shop.com/product/47
1767786025651160,page_view,ga_7Tn3lWCOfy,,,https://shop.com/product/46
1767786513698475,page_view,ga_RpUYg1OL0h,,,https://shop.com/product/43
1767786243180601,page_view,ga_SDjZ8MH687,,,https://shop.com/product/16
1767786073460228,page_view,ga_iPZ0Yr9yI1,,,https://shop.com/product/36
1767786128790732,add_to_cart,ga_tLKM2bUNAe,,,https://shop.com/product/2
1767786962729950,page_view,ga_5eiyyJ7hdN,,,https://shop.com/product/49
1767786619293875,page_view,ga_20KBDwOqyL,,,https://shop.com/product/44
1767786814318328,page_view,ga_ExisCjNBTR,,,https://shop.com/product/29
1767786545594701,page_view,ga_Ltx61KbA9W,,,https://shop.com/product/1
1767786274388469,add_to_cart,ga_NLWJ1BYcQv,,,https://shop.com/product/19
1767786994058985,page_view,ga_V5t4bD2Hwo,,,https://shop.com/product/40
1767786477530485,page_view,ga_jXzaqUTZqW,,,https://shop.com/product/39
1767786245808043,page_view,ga_yy5FMnZJCz,,,https://shop.com/product/21
1767786036211141,add_to_cart,ga_FQAc08Nmcr,,,https://shop.com/product/17
1767786223218360,page_view,ga_KRIv4ASXgk,,,https://shop.com/product/18
1767786948320323,page_view,ga_0vK2hFkPrY,,,https://shop.com/product/12
1767786884408128,page_view,ga_MiEseU9LS5,,,https://shop.com/product/21
1767786099390045,page_view,ga_GoeN4mWQdt,,,https://shop.com/product/5
1767786106637727,page_view,ga_vlLOFQH9mQ,,,https://shop.com/product/35
1767786192950580,page_view,ga_L0uuwxIAyk,,,https://shop.com/product/3
1767786088852831,page_view,ga_8uIEb1R6GS,003nsDCPDlLIZXmBwo,pedro.gomez@outlook.com,https://shop.com/product/1
1767786805153975,add_to_cart,ga_tKaFqFhzPc,,,https://shop.com/product/46
1767786168515838,add_to_cart,ga_sm0v5KhXkh,,,https://shop.com/product/50
1767786992917189,page_view,ga_qkqc7Cknrd,,,https://shop.com/product/5
1767786949193011,purchase,ga_IYHSljPnb3,003xAzGrtMEYJ4C0S5,carlos.sanchez@yahoo.es,https://shop.com/product/22
1767786435520173,page_view,ga_2Bf2bLgMiz,,,https://shop.com/product/33
1767786257295624,page_view,ga_pOL7Q3OdXp,,,https://shop.com/product/28
1767786383936082,add_to_cart,ga_sSNoiofKzH,,,https://shop.com/product/27
1767786266642886,page_view,ga_wMYUkvtGd3,,,https://shop.com/product/20
1767786559344727,purchase,ga_IH3lvwhdDy,003PyJm4JD01TBsxdC,laura.lopez@outlook.com,https://shop.com/product/32
1767786186015764,page_view,ga_3GJECn1lDx,,,https://shop.com/product/27
1767786644626079,page_view,ga_aPEchxi581,,,https://shop.com/product/15
1767786588686178,page_view,ga_6oAL9WTv6n,,,https://shop.com/product/9
1767786766947726,page_view,ga_pOL7Q3OdXp,,,https://shop.com/product/5
1767786892704893,add_to_cart,ga_mU5CqMZAlx,,,https://shop.com/product/12
1767786177555550,add_to_cart,ga_YbWv8iibFI,,,https://shop.com/product/2
1767786235806975,add_to_cart,ga_72kTKu8Jqt,,,https://shop.com/product/39
1767786270809816,add_to_cart,ga_a8Ze5wVczM,,,https://shop.com/product/21
1767786794691768,page_view,ga_XMMfDURVEK,,,https://shop.com/product/18
1767786041623047,page_view,ga_6tIKklQbpr,,,https://shop.com/product/31
1767786307053142,page_view,ga_6BnEcibs3r,,,https://shop.com/product/7
1767786268706131,add_to_cart,ga_72kTKu8Jqt,,,https://shop.com/product/50
1767786449128634,purchase,ga_78VyI1zvdh,003UV2E4GbMqBznUYw,ana.martinez@gmail.com,https://shop.com/product/12
1767786273661804,purchase,ga_lbxczNMphD,003SiBmf4ebszmIKzL,ana.martinez@outlook.com,https://shop.com/product/31
1767786874525750,add_to_cart,ga_dzaq8DfFJM,,,https://shop.com/product/11
1767786787922389,page_view,ga_3tJDcXr7cP,,,https://shop.com/product/12
1767786509777913,page_view,ga_SXbsC8G6UC,,,https://shop.com/product/43
1767786580946910,page_view,ga_IYHSljPnb3,,,https://shop.com/product/13
1767786195335736,add_to_cart,ga_CAzwVFYOV8,003HyI2yFjwI6iz6yO,ana.martinez@outlook.com,https://shop.com/product/45
1767786064479589,add_to_cart,ga_qZlNyvp7Em,,,https://shop.com/product/22
1767787002918803,page_view,ga_mt0YpCavu2,,,https://shop.com/product/5
1767786774245433,page_view,ga_Qw8rL3n3LX,,,https://shop.com/product/24
1767786454258549,page_view,ga_a8Ze5wVczM,,,https://shop.com/product/29
1767786798925730,page_view,ga_V5t4bD2Hwo,,,https://shop.com/product/44
1767786709065725,page_view,ga_GoeN4mWQdt,,,https://shop.com/product/5
1767786973167859,add_to_cart,ga_txm7aNgpOM,,,https://shop.com/product/32
1767786268439009,page_view,ga_zgSBvV2LNv,,,https://shop.com/product/34
1767786663684682,page_view,ga_HYvs8kE22Z,003DsF0UiRhHDONaoz,elena.ruiz@gmail.com,https://shop.com/product/47
1767786490325539,page_view,ga_U2IFNTp61W,003ZATY05Ss6Kl6rFx,juan.perez@hotmail.com,https://shop.com/product/13
1767786849183668,page_view,ga_lBZ1jQIUdr,,,https://shop.com/product/38
1767786937624868,add_to_cart,ga_Lf7cOBmz9D,,,https://shop.com/product/26
1767786735646268,page_view,ga_tnuLHPMGHZ,,,https://shop.com/product/15
1767786171267797,purchase,ga_snd5wSAsM6,003IYw341PeILalaYy,pedro.gomez@gmail.com,https://shop.com/product/31
1767786783297784,page_view,ga_JBBCpy06OH,,,https://shop.com/product/9
1767786830540356,page_view,ga_78VyI1zvdh,,,https://shop.com/product/4
1767786230929403,page_view,ga_RPuMiXcPDS,,,https://shop.com/product/17
1767786544029734,page_view,ga_Z1ox4cvH03,,,https://shop.com/product/34
1767786809180467,page_view,ga_KsAv2cIgb4,,,https://shop.com/product/42
1767786176652119,page_view,ga_qHKg1KKuJ0,,,https://shop.com/product/2
1767786412308846,page_view,ga_lTlfTIdPuA,,,https://shop.com/product/35
1767786477662398,page_view,ga_OAYOISzPXB,003StDl0kALuiemf7d,laura.lopez@yahoo.es,https://shop.com/product/31
1767786245594914,page_view,ga_gL6xc6u60w,,,https://shop.com/product/35
1767786694526203,add_to_cart,ga_6Z42Y5ger5,,,https://shop.com/product/11
1767786442766373,page_view,ga_CAzwVFYOV8,003D87vTOfushteIeB,carlos.sanchez@hotmail.com,https://shop.com/product/43
1767786339019068,add_to_cart,ga_86Fsnbbiqw,,,https://shop.com/product/36
1767786970153728,page_view,ga_KgMp4GL1JW,,,https://shop.com/product/25
1767786872137369,page_view,ga_jXzaqUTZqW,,,https://shop.com/product/5
1767786472540794,add_to_cart,ga_hDem6P9yNO,,,https://shop.com/product/33
1767786851622287,page_view,ga_MiEseU9LS5,,,https://shop.com/product/10
1767786560483020,page_view,ga_DxcTFY1yog,,,https://shop.com/product/30
1767786109116031,add_to_cart,ga_UIAT02SVlD,,,https://shop.com/product/48
1767786892336817,purchase,ga_qkqc7Cknrd,003IYw341PeILalaYy,pedro.gomez@gmail.com,https://shop.com/product/40
1767786293457252,page_view,ga_wgY5O5dX6o,,,https://shop.com/product/21
1767786349179258,page_view,ga_ANNqKui5ur,,,https://shop.com/product/49
1767786641560369,add_to_cart,ga_M9OTqxJnwU,,,https://shop.com/product/29
1767786328165531,page_view,ga_ij2dw6zfpU,003EtLZxttx8GYsgvU,maria.garcia@hotmail.com,https://shop.com/product/24
1767786749389911,page_view,ga_I8uAjhyyHu,,,https://shop.com/product/4
1767786678415825,add_to_cart,ga_By193KC9O7,,,https://shop.com/product/3
1767786522718089,page_view,ga_DN7dpyqEXk,,,https://shop.com/product/13
1767786111675912,page_view,ga_JnXqllbAYS,,,https://shop.com/product/3
1767786793693343,page_view,ga_4kXYrWe1t3,003qAJaShrs8C0vkH8,diego.fernandez@gmail.com,https://shop.com/product/19
1767786317258928,page_view,ga_1vgOm052A7,,,https://shop.com/product/39
1767786233836067,page_view,ga_GoeN4mWQdt,,,https://shop.com/product/16
1767786748566949,purchase,ga_RPuMiXcPDS,003J1lhnoZQXe8rBwK,juan.perez@hotmail.com,https://shop.com/product/18
1767786265326955,page_view,ga_PphR1I1hm0,,,https://shop.com/product/48
1767786521172448,purchase,ga_Kb3kxPvksN,003sdhlq5YnyuvyozJ,sofia.diaz@gmail.com,https://shop.com/product/31
1767786528869009,page_view,ga_bi6vrvGCEe,,,https://shop.com/product/10
1767786906591788,page_view,ga_JGqmkacXGv,,,https://shop.com/product/23
1767786187624654,page_view,ga_oMxTlh3XP3,,,https://shop.com/product/3
1767786600487814,add_to_cart,ga_Qw8rL3n3LX,,,https://shop.com/product/19
1767786135836251,page_view,ga_91BcwDGKHd,,,https://shop.com/product/35
1767786929203424,page_view,ga_YbWv8iibFI,,,https://shop.com/product/1
1767786320125326,page_view,ga_BLW7J0WcH3,,,https://shop.com/product/15
1767786287436956,purchase,ga_EVsM1xqkjQ,003tI48IqBO9GTMSKr,laura.lopez@yahoo.es,https://shop.com/product/39
1767786839440541,page_view,ga_eugAuOuVgb,,,https://shop.com/product/41
1767786332857961,page_view,ga_IE6M7gOs3Z,,,https://shop.com/product/17
1767786942241039,page_view,ga_LuIlaDruEU,,,https://shop.com/product/48
1767786742396263,add_to_cart,ga_Vt5YYrOkAe,,,https://shop.com/product/5
1767786137420480,page_view,ga_3tJDcXr7cP,,,https://shop.com/product/42
1767786044033980,purchase,ga_XMMfDURVEK,003UV2E4GbMqBznUYw,ana.martinez@gmail.com,https://shop.com/product/26
1767786400113184,page_view,ga_tw8ujj1lUO,,,https://shop.com/product/12
1767786425547137,page_view,ga_DN7dpyqEXk,,,https://shop.com/product/8
1767786716795563,page_view,ga_FFNq5fO8iW,,,https://shop.com/product/46
1767786168411403,page_view,ga_rDszPD4nnp,,,https://shop.com/product/1
1767786750505592,page_view,ga_snd5wSAsM6,,,https://shop.com/product/16
1767786070915290,page_view,ga_LufIiLauKT,,,https://shop.com/product/14
1767786318167352,add_to_cart,ga_pokya0pmWV,,,https://shop.com/product/27
1767786668317909,page_view,ga_uSH4fyFhWK,,,https://shop.com/product/16
1767786016898624,page_view,ga_u8GggMwroz,,,https://shop.com/product/46
1767786735116638,page_view,ga_8ixEwRp3dT,,,https://shop.com/product/37
1767786558245697,add_to_cart,ga_yl6xNCClcg,,,https://shop.com/product/21
1767786651688426,add_to_cart,ga_mEbo4buwf2,,,https://shop.com/product/17
1767786203439284,add_to_cart,ga_I6zwOBncf2,003F5kVALPgkzyRr4V,diego.fernandez@hotmail.com,https://shop.com/product/35
1767786693117142,page_view,ga_zL2fp5Bxjp,,,https://shop.com/product/47
1767786391092348,page_view,ga_L0uuwxIAyk,,,https://shop.com/product/37
1767786304004000,add_to_cart,ga_IE6M7gOs3Z,,,https://shop.com/product/48
1767786331316085,page_view,ga_xBhK7229Qc,,,https://shop.com/product/28
1767786973912278,page_view,ga_hDem6P9yNO,,,https://shop.com/product/7
1767786854694812,page_view,ga_u8GggMwroz,,,https://shop.com/product/17
1767786836247944,add_to_cart,ga_5vpYe0fNll,,,https://shop.com/product/41
1767786257622664,page_view,ga_3fK3yca2bu,,,https://shop.com/product/31
1767786238435861,page_view,ga_njsKdmXBlX,,,https://shop.com/product/44
1767786531074812,page_view,ga_SW0sQji8HD,,,https://shop.com/product/23
1767786603255231,page_view,ga_1XWY0urR4S,,,https://shop.com/product/43
1767786502845865,page_view,ga_uzysCGHpW8,,,https://shop.com/product/23
1767786456865614,add_to_cart,ga_cxEQsdPMy1,,,https://shop.com/product/13
1767786265896945,page_view,ga_wxSRu4igDo,,,https://shop.com/product/31
1767786115574812,page_view,ga_mEbo4buwf2,003owoaBf2u3xZaxUs,sofia.diaz@yahoo.es,https://shop.com/product/22
1767786846030543,add_to_cart,ga_8IKct8QzkP,,,https://shop.com/product/11
1767786190450056,page_view,ga_Gyj2QSDIo1,,,https://shop.com/product/20
1767786924759563,page_view,ga_By193KC9O7,,,https://shop.com/product/5
1767786863266189,page_view,ga_W64hjML3TR,,,https://shop.com/product/29
1767786485925374,add_to_cart,ga_3DSHLIxP0o,,,https://shop.com/product/25
1767786037189509,add_to_cart,ga_OAYOISzPXB,,,https://shop.com/product/22
1767786602032585,page_view,ga_wxSRu4igDo,,,https://shop.com/product/25
1767786353687693,page_view,ga_Ltx61KbA9W,,,https://shop.com/product/14
1767786901791809,page_view,ga_8uIEb1R6GS,,,https://shop.com/product/3
1767786494194411,page_view,ga_wNz7gA3HGp,,,https://shop.com/product/7
1767786866822709,page_view,ga_y9DYqvI0xo,003sXtJiQyK3LzFBcc,diego.fernandez@outlook.com,https://shop.com/product/19
1767786715841037,page_view,ga_hwMnsFpEwE,,,https://shop.com/product/29
1767786178901120,page_view,ga_L0uuwxIAyk,,,https://shop.com/product/32
1767786543578125,page_view,ga_snd5wSAsM6,,,https://shop.com/product/1
1767786803507513,page_view,ga_Gq4glMlXJM,,,https://shop.com/product/43
1767786052931525,purchase,ga_KgMp4GL1JW,003q9git0xYDJwxP10,laura.lopez@hotmail.com,https://shop.com/product/25
1767786910933862,purchase,ga_iYX9A6DJkZ,003kEVfUIY9QtMH3sU,juan.perez@gmail.com,https://shop.com/product/18
1767786374258268,page_view,ga_gfTBApdYRz,,,https://shop.com/product/14
1767786271391921,page_view,ga_1XWY0urR4S,,,https://shop.com/product/37
1767786396689864,page_view,ga_txm7aNgpOM,,,https://shop.com/product/50
1767786859033847,page_view,ga_eZz8HXACpx,,,https://shop.com/product/17
1767786965359969,page_view,ga_RpUYg1OL0h,,,https://shop.com/product/43
1767786591534317,purchase,ga_JY8qPL1mzU,003bspzRU1DZ2PDEbJ,laura.lopez@gmail.com,https://shop.com/product/14
1767786849475129,purchase,ga_P865lipW3r,003fNkPJjEzJEVeQvE,maria.garcia@yahoo.es,https://shop.com/product/5
1767786563106113,page_view,ga_72kTKu8Jqt,,,https://shop.com/product/50
1767786733107003,page_view,ga_VBqiWLNEQI,,,https://shop.com/product/15
1767786990344220,page_view,ga_FQAc08Nmcr,,,https://shop.com/product/40
1767786794343578,page_view,ga_W52Yf0ZAHy,,,https://shop.com/product/43
1767786245408446,page_view,ga_0zr2G2JVUz,,,https://shop.com/product/5
1767786381678566,page_view,ga_W91yrUn6tY,,,https://shop.com/product/21
1767786482844470,page_view,ga_86Fsnbbiqw,,,https://shop.com/product/13
1767786118491578,add_to_cart,ga_9ZbBcUm1UJ,,,https://shop.com/product/7
1767786983918481,page_view,ga_HDrKFmNLel,,,https://shop.com/product/18
1767786052158276,page_view,ga_86Fsnbbiqw,,,https://shop.com/product/32
1767786725027779,page_view,ga_eZz8HXACpx,,,https://shop.com/product/4
1767786134939981,add_to_cart,ga_DYAeBNREly,,,https://shop.com/product/3
1767786895962409,page_view,ga_0x4qEvbzT3,,,https://shop.com/product/20
1767786130125038,page_view,ga_UIAT02SVlD,,,https://shop.com/product/10
1767786129180934,page_view,ga_JlXyMPHxJt,,,https://shop.com/product/33
1767786837008031,purchase,ga_SNP2NEYC4g,003yEcaEAJuxuGwDEB,diego.fernandez@gmail.com,https://shop.com/product/40
1767786083375776,page_view,ga_gL6xc6u60w,,,https://shop.com/product/11
1767786774285440,page_view,ga_MiEseU9LS5,,,https://shop.com/product/22
1767786651277663,add_to_cart,ga_lBZ1jQIUdr,,,https://shop.com/product/34
1767786085423823,add_to_cart,ga_0vK2hFkPrY,,,https://shop.com/product/3
1767786216287896,add_to_cart,ga_UIAT02SVlD,,,https://shop.com/product/3
1767786778139781,add_to_cart,ga_rGPzJgaGE2,,,https://shop.com/product/37
1767786992157580,page_view,ga_Z20VdC45mp,,,https://shop.com/product/46
1767786118534305,page_view,ga_TmELvVBdp3,,,https://shop.com/product/9
1767786548779423,add_to_cart,ga_BvNi8SFboH,,,https://shop.com/product/44
1767786847762306,page_view,ga_hA7QmeuMND,,,https://shop.com/product/48
1767786118732191,page_view,ga_W91yrUn6tY,,,https://shop.com/product/27
1767786911797162,page_view,ga_VtRpfHMkLy,,,https://shop.com/product/7
1767786346094651,add_to_cart,ga_JBBCpy06OH,,,https://shop.com/product/48
1767786323254552,page_view,ga_7Tn3lWCOfy,,,https://shop.com/product/29
1767786990564323,purchase,ga_c7e61oHDGx,003wpj2vok8MdJV6eU,diego.fernandez@yahoo.es,https://shop.com/product/33
1767786767813220,add_to_cart,ga_xQe24m3L6F,,,https://shop.com/product/16
1767786851040671,page_view,ga_HbPZyOc5y1,,,https://shop.com/product/25
1767786972271045,page_view,ga_DYAeBNREly,,,https://shop.com/product/17
1767786811263435,page_view,ga_DxcTFY1yog,,,https://shop.com/product/45
1767786963553538,page_view,ga_sm0v5KhXkh,,,https://shop.com/product/50
1767786743914683,purchase,ga_HDrKFmNLel,003Ewc6nHWuzSfXnLa,luis.rodriguez@hotmail.com,https://shop.com/product/47
1767786259769327,page_view,ga_WolMNMCKFC,,,https://shop.com/product/36
1767786612782747,add_to_cart,ga_WmQL6QnNtp,,,https://shop.com/product/47
1767786479698227,page_view,ga_ij2dw6zfpU,,,https://shop.com/product/42
1767786614359640,page_view,ga_RpUYg1OL0h,,,https://shop.com/product/4
1767786080464599,page_view,ga_S8XwsvrJY2,003qDfwVEBlKtLs8FQ,sofia.diaz@hotmail.com,https://shop.com/product/49
1767786827233694,page_view,ga_Kb3kxPvksN,,,https://shop.com/product/10
1767786865367319,page_view,ga_hS2oEKcLx7,,,https://shop.com/product/11
1767786279016899,page_view,ga_GAQWpBWpMS,,,https://shop.com/product/41
1767786622705414,page_view,ga_ZyFBPZwR7s,,,https://shop.com/product/26
1767786836747825,page_view,ga_2pZtOR7k5v,,,https://shop.com/product/12
1767786239763117,add_to_cart,ga_ipZBDFcIvj,,,https://shop.com/product/40
1767786268146168,page_view,ga_By193KC9O7,,,https://shop.com/product/2
1767786557514887,page_view,ga_KsAv2cIgb4,,,https://shop.com/product/34
1767786079859231,page_view,ga_KsO9wRdHzj,,,https://shop.com/product/23
1767786795967869,purchase,ga_yy5FMnZJCz,003gKqOfMM6wcGMzVb,diego.fernandez@outlook.com,https://shop.com/product/10
1767786452056140,page_view,ga_rDszPD4nnp,,,https://shop.com/product/7
1767786875017710,page_view,ga_fJRN8uCsH3,003vCthQpuO5IAo2SM,diego.fernandez@gmail.com,https://shop.com/product/39
1767786742095330,purchase,ga_NxkYBVQFXk,003sqNya7ekijAKHer,laura.lopez@hotmail.com,https://shop.com/product/45
1767786422425715,page_view,ga_Ltx61KbA9W,,,https://shop.com/product/17
1767786973252125,page_view,ga_4Uu8XTaHPR,,,https://shop.com/product/19
1767786552948437,purchase,ga_4CnWoxcVsW,003uHAYdG8kB8rryJo,luis.rodriguez@yahoo.es,https://shop.com/product/34
1767786635844037,page_view,ga_r4nSbCpFVC,003kOR8aRLUJwt4KLG,sofia.diaz@outlook.com,https://shop.com/product/49
1767786377358188,purchase,ga_SNP2NEYC4g,003GGZwJJEtY6hhVb1,juan.perez@outlook.com,https://shop.com/product/8
1767786524088351,page_view,ga_wMYUkvtGd3,,,https://shop.com/product/28
1767786180925795,add_to_cart,ga_r4nSbCpFVC,,,https://shop.com/product/33
1767786421960409,page_view,ga_N6qKjad6ZC,,,https://shop.com/product/48
1767786933755903,page_view,ga_s99907aQ1j,,,https://shop.com/product/7
1767786314509581,page_view,ga_LufIiLauKT,,,https://shop.com/product/27
1767786486143587,page_view,ga_SbqJtZ5wPQ,,,https://shop.com/product/37
1767786128030432,page_view,ga_GCUqVsJimS,,,https://shop.com/product/24
1767786481572662,page_view,ga_FQAc08Nmcr,,,https://shop.com/product/22
1767786133164562,page_view,ga_YFGcRF5m2q,,,https://shop.com/product/9
1767786373440335,page_view,ga_rxrFMdNuIc,,,https://shop.com/product/23
1767786591332970,page_view,ga_VwcjhsTkVW,,,https://shop.com/product/38
1767786760311620,page_view,ga_4CnWoxcVsW,,,https://shop.com/product/46
1767786072169163,add_to_cart,ga_pOL7Q3OdXp,,,https://shop.com/product/1
1767786253378436,add_to_cart,ga_81HOhcELfJ,,,https://shop.com/product/36
1767786524116888,page_view,ga_rxrFMdNuIc,,,https://shop.com/product/34
1767786763403552,page_view,ga_6iU0Zrpugr,,,https://shop.com/product/29
1767786586256192,add_to_cart,ga_lwd4VKgL9J,,,https://shop.com/product/18
1767786875651436,add_to_cart,ga_cxEQsdPMy1,0031IKCc0eYrkUuW8c,luis.rodriguez@hotmail.com,https://shop.com/product/26
1767786324850266,page_view,ga_EaP148BYzx,,,https://shop.com/product/25
1767786947260644,page_view,ga_tLKM2bUNAe,,,https://shop.com/product/32
1767786915071874,add_to_cart,ga_vlLOFQH9mQ,,,https://shop.com/product/10
1767786699138195,page_view,ga_xiSGzvEf46,,,https://shop.com/product/28
1767786531160572,page_view,ga_1vgOm052A7,,,https://shop.com/product/7
1767786190786479,add_to_cart,ga_hwMnsFpEwE,,,https://shop.com/product/19
1767786302208201,add_to_cart,ga_dwXRS7DRrb,003nN2skY5KAODK8am,elena.ruiz@hotmail.com,https://shop.com/product/37
1767786766279773,page_view,ga_qkqc7Cknrd,003BwApBSznb7OhCbG,ana.martinez@gmail.com,https://shop.com/product/11
1767786204226543,add_to_cart,ga_qkqc7Cknrd,003kq1i1Y6CUbflCei,carlos.sanchez@hotmail.com,https://shop.com/product/50
1767786523962255,page_view,ga_1XWY0urR4S,,,https://shop.com/product/12
1767786399244474,page_view,ga_RpUYg1OL0h,,,https://shop.com/product/31
1767786253716724,page_view,ga_2pZtOR7k5v,,,https://shop.com/product/29
1767786623634371,page_view,ga_lTlfTIdPuA,,,https://shop.com/product/32
1767786227924872,page_view,ga_hTO7i28FY9,,,https://shop.com/product/23
1767786031600497,page_view,ga_WJfHvoygmf,,,https://shop.com/product/7
1767786525271751,page_view,ga_L0uuwxIAyk,,,https://shop.com/product/44
1767786092954164,page_view,ga_gL6xc6u60w,,,https://shop.com/product/9
1767786289400909,purchase,ga_8ixEwRp3dT,003MHYtDFPD9d28YSU,pedro.gomez@yahoo.es,https://shop.com/product/12
1767786188860103,add_to_cart,ga_oMxTlh3XP3,0031XtKWaEWx8dS99t,elena.ruiz@hotmail.com,https://shop.com/product/32
1767786040325386,page_view,ga_8uIEb1R6GS,,,https://shop.com/product/13
1767786575459732,add_to_cart,ga_hwMnsFpEwE,,,https://shop.com/product/36
1767786519986580,page_view,ga_c7e61oHDGx,,,https://shop.com/product/43
1767786152381266,purchase,ga_njsKdmXBlX,003T5e9NC6yzmqZkGe,ana.martinez@yahoo.es,https://shop.com/product/28
1767786440600693,page_view,ga_R1WXMSiTKU,,,https://shop.com/product/25
1767786175999492,page_view,ga_xQe24m3L6F,,,https://shop.com/product/3
1767786584162240,add_to_cart,ga_b9q6xvmbse,,,https://shop.com/product/48
1767786234526301,page_view,ga_tKaFqFhzPc,003cVmndVj1PqDNeX4,sofia.diaz@gmail.com,https://shop.com/product/21
1767786136259934,page_view,ga_NIM48MfAxQ,,,https://shop.com/product/44
1767786406796978,page_view,ga_H6UW8CnFmp,,,https://shop.com/product/19
1767786633834244,add_to_cart,ga_NtZadnXJhb,003yEcaEAJuxuGwDEB,diego.fernandez@gmail.com,https://shop.com/product/41
1767786461213516,purchase,ga_MKiMPh1nYf,0036EcH7IJXaliZnkf,diego.fernandez@outlook.com,https://shop.com/product/32
1767786396269256,page_view,ga_GCUqVsJimS,,,https://shop.com/product/24
1767786129830603,page_view,ga_6tIKklQbpr,,,https://shop.com/product/28
1767786762199238,page_view,ga_vlLOFQH9mQ,,,https://shop.com/product/16
1767786314168776,add_to_cart,ga_qX6kTRMeAb,,,https://shop.com/product/44
1767786295233152,page_view,ga_0vK2hFkPrY,,,https://shop.com/product/26
1767786723023632,page_view,ga_CAzwVFYOV8,,,https://shop.com/product/19
1767786247240513,add_to_cart,ga_RvU3VRffRO,,,https://shop.com/product/22
1767786046314424,page_view,ga_U2IFNTp61W,,,https://shop.com/product/35
1767786624924226,page_view,ga_IE6M7gOs3Z,,,https://shop.com/product/14
1767786305455374,page_view,ga_3fK3yca2bu,,,https://shop.com/product/10
1767786685929820,page_view,ga_NmoiEF5I81,,,https://shop.com/product/14
1767786922555503,page_view,ga_OqSbfbBlQq,,,https://shop.com/product/19
